user_id,age,sex,occupation
6819,43,M,Other
6820,43,M,Technician
6821,36,M,College
6822,74,M,Educator
6823,43,M,College
6824,36,M,Other
6825,36,M,Unemployed
6826,43,M,Other
6827,36,M,College
6828,43,M,Other
6829,36,M,Educator
6830,43,M,Technician
6831,53,M,Executive
6832,43,M,Technician
6833,53,F,Sales
6834,68,M,Writer
6835,53,F,Sales
6836,68,M,Doctor
6837,68,F,Executive
6838,43,F,Writer
6839,43,F,Customer Service
6840,53,F,Programmer
6841,43,F,Writer
6842,43,M,Self-employed
6843,36,M,College
6844,43,M,Writer
6845,53,M,Programmer
6846,53,M,Other
6847,36,M,College
6848,43,M,Executive
6849,43,M,Technician
6850,43,M,Programmer
6851,68,M,Other
6852,43,M,Doctor
6853,36,M,College
6854,36,F,College
6855,43,M,College
6856,63,M,Other
6857,36,M,College
6858,36,M,College
6859,53,M,Executive
6860,53,M,Executive
6861,36,M,Artist
6862,43,F,Educator
6863,43,M,Other
6864,53,M,Programmer
6865,74,M,Educator
6866,53,F,Educator
6867,63,M,Artist
6868,36,M,College
6869,19,M,Unemployed
6870,53,M,Executive
6871,63,F,Other
6872,36,M,Artist
6873,53,M,Executive
6874,53,F,Programmer
6875,74,M,Other
6876,43,M,Lawyer
6877,74,M,Executive
6878,68,M,Technician
6879,43,M,Other
6880,43,F,Administrator
6881,68,F,Sales
6882,36,F,Other
6883,43,M,Executive
6884,43,M,Other
6885,36,F,Other
6886,43,M,Customer Service
6887,43,F,Executive
6888,43,M,Scientist
6889,43,M,Administrator
6890,53,M,Other
6891,36,M,College
6892,43,M,Customer Service
6893,43,M,Technician
6894,43,F,Self-employed
6895,36,F,Artist
6896,63,F,Doctor
6897,53,M,Technician
6898,53,M,Sales
6899,43,M,Programmer
6900,36,M,Other
6901,43,M,Executive
6902,53,M,Executive
6903,43,M,Executive
6904,43,F,Other
6905,53,M,Educator
6906,19,M,Student
6907,63,M,Programmer
6908,68,M,Technician
6909,36,M,Writer
6910,43,F,Educator
6911,19,M,Student
6912,68,M,Educator
6913,74,M,Doctor
6914,63,M,Scientist
6915,19,M,Student
6916,43,M,College
6917,43,M,Other
6918,36,M,Artist
6919,63,M,Self-employed
6920,53,M,Technician
6921,36,M,Sales
6922,36,M,Artist
6923,53,F,Sales
6924,19,M,Student
6925,53,M,Other
6926,74,F,Other
6927,74,F,Self-employed
6928,19,F,Student
6929,63,M,Writer
6930,36,M,College
6931,43,M,Educator
6932,53,M,Other
6933,68,F,Doctor
6934,36,M,College
6935,68,M,Educator
6936,36,M,Scientist
6937,43,M,Doctor
6938,43,M,Executive
6939,43,F,Educator
6940,74,F,Retired
6941,74,F,Other
6942,74,M,Other
6943,74,M,Retired
6944,53,M,Writer
6945,63,F,Programmer
6946,19,M,Student
6947,63,F,Doctor
6948,68,F,Educator
6949,63,M,Executive
6950,68,F,Other
6951,68,M,Other
6952,53,F,Artist
6953,43,M,Other
6954,53,F,Homemaker
6955,43,M,Executive
6956,43,F,Educator
6957,68,M,Doctor
6958,63,F,Educator
6959,53,F,Educator
6960,36,M,College
6961,43,M,Technician
6962,74,M,Self-employed
6963,43,M,Executive
6964,68,M,Technician
6965,53,F,Administrator
6966,19,M,Student
6967,43,F,Writer
6968,74,F,Self-employed
6969,43,M,Scientist
6970,43,M,Customer Service
6971,74,F,Educator
6972,53,F,Doctor
6973,63,M,Educator
6974,53,F,Executive
6975,53,M,Sales
6976,36,M,College
6977,43,M,Scientist
6978,43,F,Educator
6979,43,F,Writer
6980,19,M,Student
6981,36,M,Writer
6982,68,F,Doctor
6983,63,F,Programmer
6984,53,M,Other
6985,63,M,Executive
6986,53,M,Executive
6987,36,M,Other
6988,74,M,Programmer
6989,68,M,Technician
6990,53,M,Executive
6991,63,M,Artist
6992,74,M,Self-employed
6993,68,M,Writer
6994,43,F,Other
6995,68,F,Executive
6996,53,M,Educator
6997,53,M,Educator
6998,53,M,Artist
6999,68,M,Lawyer
7000,19,M,Student
7001,36,M,Student
7002,43,F,Educator
7003,43,M,Other
7004,43,M,Executive
7005,74,M,Executive
7006,74,M,Artist
7007,36,F,Other
7008,68,M,Programmer
7009,43,F,Lawyer
7010,43,M,Other
7011,43,M,Programmer
7012,63,M,Educator
7013,43,F,Educator
7014,53,M,Unemployed
7015,53,M,Other
7016,53,M,Sales
7017,43,M,Artist
7018,36,M,Other
7019,19,M,Student
7020,43,M,Doctor
7021,43,M,Writer
7022,43,F,Homemaker
7023,43,F,Self-employed
7024,68,M,Self-employed
7025,43,M,College
7026,74,F,Other
7027,53,F,Technician
7028,68,M,Lawyer
7029,68,M,Other
7030,36,M,Doctor
7031,43,F,Homemaker
7032,53,F,Administrator
7033,43,M,Other
7034,36,M,Artist
7035,36,F,College
7036,43,M,Technician
7037,19,M,Unemployed
7038,63,M,Writer
7039,43,M,Scientist
7040,43,F,Doctor
7041,43,M,College
7042,68,M,Lawyer
7043,43,M,Artist
7044,43,M,Administrator
7045,53,M,Lawyer
7046,36,M,College
7047,68,M,Programmer
7048,53,M,Administrator
7049,68,M,Executive
7050,43,M,Other
7051,43,M,Farmer
7052,53,F,Educator
7053,74,M,Retired
7054,63,F,Technician
7055,53,M,Administrator
7056,74,M,Self-employed
7057,53,M,Other
7058,36,M,College
7059,53,M,Educator
7060,36,M,Writer
7061,53,M,Other
7062,43,M,Administrator
7063,74,M,Retired
7064,53,F,Educator
7065,43,M,Self-employed
7066,63,F,Other
7067,36,M,College
7068,63,F,Executive
7069,43,M,Other
7070,43,M,Executive
7071,53,M,Self-employed
7072,68,M,Self-employed
7073,43,M,Customer Service
7074,53,F,Educator
7075,36,M,Artist
7076,53,M,Executive
7077,63,M,Executive
7078,74,F,Scientist
7079,53,F,Educator
7080,43,M,Lawyer
7081,63,M,Artist
7082,53,M,Customer Service
7083,68,F,Lawyer
7084,43,M,Writer
7085,19,F,Student
7086,74,M,Tradesman
7087,36,M,Other
7088,53,M,Doctor
7089,63,M,Sales
7090,43,M,Educator
7091,43,F,Other
7092,53,F,Artist
7093,53,M,Other
7094,19,M,Student
7095,53,M,Other
7096,19,M,Other
7097,63,M,Technician
7098,43,M,Educator
7099,43,F,Other
7100,36,M,Student
7101,63,M,Other
7102,68,M,Unemployed
7103,53,M,Executive
7104,43,M,Executive
7105,43,F,Other
7106,63,M,Programmer
7107,53,M,Programmer
7108,36,F,College
7109,43,M,Writer
7110,63,F,Artist
7111,68,M,Self-employed
7112,53,F,Executive
7113,43,F,Doctor
7114,63,M,Technician
7115,43,F,Doctor
7116,43,F,Administrator
7117,43,M,Administrator
7118,63,F,Homemaker
7119,43,M,Executive
7120,74,M,Executive
7121,36,M,College
7122,63,M,Executive
7123,74,M,Other
7124,19,M,Unemployed
7125,43,M,Executive
7126,36,M,College
7127,43,M,Self-employed
7128,19,F,Student
7129,53,M,Doctor
7130,43,M,Executive
7131,36,M,Customer Service
7132,36,F,College
7133,68,M,Sales
7134,36,F,Other
7135,74,F,Doctor
7136,19,M,Student
7137,36,M,Technician
7138,53,M,Executive
7139,43,M,Technician
7140,43,M,Other
7141,53,M,Educator
7142,36,M,Educator
7143,63,F,Executive
7144,53,M,Lawyer
7145,53,M,Doctor
7146,36,M,College
7147,68,F,Educator
7148,74,M,Educator
7149,36,M,Student
7150,74,F,Doctor
7151,68,F,Self-employed
7152,36,M,Doctor
7153,36,M,College
7154,36,F,Homemaker
7155,43,F,Educator
7156,43,M,Scientist
7157,36,M,Sales
7158,68,M,Retired
7159,53,M,Educator
7160,36,M,College
7161,74,M,Executive
7162,74,M,Sales
7163,68,M,Other
7164,43,M,Artist
7165,36,F,College
7166,74,M,Self-employed
7167,43,M,Other
7168,43,M,Educator
7169,53,M,Technician
7170,36,M,Executive
7171,74,M,Retired
7172,36,M,Programmer
7173,36,M,Artist
7174,36,M,Writer
7175,68,M,Retired
7176,53,F,Executive
7177,36,M,College
7178,36,M,Programmer
7179,43,M,Educator
7180,63,F,Artist
7181,43,F,Administrator
7182,36,M,Educator
7183,68,M,Executive
7184,43,M,Executive
7185,68,M,Administrator
7186,36,F,Self-employed
7187,43,M,Writer
7188,53,M,Technician
7189,43,M,Programmer
7190,43,F,Writer
7191,43,M,Scientist
7192,36,M,College
7193,36,M,Student
7194,19,F,Student
7195,43,M,Programmer
7196,68,F,Artist
7197,63,M,Executive
7198,53,F,Educator
7199,36,M,Other
7200,36,M,Sales
7201,43,M,Other
7202,53,F,Other
7203,19,M,Student
7204,43,F,Unemployed
7205,43,M,Programmer
7206,74,M,Doctor
7207,68,F,Educator
7208,43,F,Other
7209,43,M,Writer
7210,74,M,Administrator
7211,63,M,Programmer
7212,43,F,Other
7213,43,F,Executive
7214,36,F,Self-employed
7215,43,F,Artist
7216,74,M,Educator
7217,43,F,Technician
7218,74,M,Other
7219,68,M,Educator
7220,68,F,Writer
7221,53,M,Executive
7222,19,M,Student
7223,53,M,Unemployed
7224,43,F,College
7225,53,F,Educator
7226,36,M,Unemployed
7227,19,F,Other
7228,63,M,Executive
7229,43,M,Other
7230,63,M,Other
7231,53,F,Other
7232,68,M,Self-employed
7233,43,M,Programmer
7234,43,F,Educator
7235,19,F,Student
7236,36,F,Sales
7237,53,M,Educator
7238,19,M,Student
7239,68,M,Retired
7240,19,M,Other
7241,36,M,College
7242,53,M,Programmer
7243,43,F,Educator
7244,43,M,Executive
7245,74,F,Other
7246,68,F,Executive
7247,68,M,Other
7248,43,M,Other
7249,53,M,Executive
7250,43,M,Technician
7251,36,M,College
7252,68,F,Educator
7253,68,M,Other
7254,74,M,Retired
7255,53,M,Technician
7256,43,M,Artist
7257,43,M,Programmer
7258,74,M,Scientist
7259,43,M,Executive
7260,19,M,Student
7261,36,M,Other
7262,53,M,Other
7263,43,M,Artist
7264,68,M,Retired
7265,63,M,Executive
7266,36,M,Writer
7267,68,M,Educator
7268,43,M,Educator
7269,43,F,College
7270,43,M,Lawyer
7271,43,M,Programmer
7272,36,F,College
7273,63,F,Writer
7274,36,M,College
7275,43,F,Executive
7276,43,F,Educator
7277,36,M,College
7278,53,F,Writer
7279,43,F,Writer
7280,36,F,Sales
7281,19,M,Student
7282,53,F,Other
7283,53,M,Scientist
7284,43,M,College
7285,43,M,Technician
7286,36,M,College
7287,53,M,Other
7288,53,F,Writer
7289,53,M,Artist
7290,68,M,Other
7291,43,M,Executive
7292,74,M,Retired
7293,53,F,Writer
7294,36,F,Educator
7295,43,M,Technician
7296,43,M,Writer
7297,36,F,Sales
7298,63,M,Executive
7299,53,M,Executive
7300,43,M,Technician
7301,36,M,College
7302,43,M,College
7303,19,M,Student
7304,43,M,Educator
7305,36,F,Writer
7306,43,M,College
7307,43,M,Scientist
7308,68,M,Artist
7309,74,F,Retired
7310,43,M,Doctor
7311,63,F,Doctor
7312,36,M,Writer
7313,53,M,Artist
7314,63,M,Executive
7315,68,M,Technician
7316,53,M,Technician
7317,36,F,Other
7318,36,M,College
7319,53,M,Educator
7320,19,M,Student
7321,43,M,Unemployed
7322,68,M,Educator
7323,36,F,Educator
7324,63,M,Self-employed
7325,53,M,College
7326,53,M,Technician
7327,68,F,Executive
7328,53,F,Unemployed
7329,63,M,Doctor
7330,53,M,Other
7331,53,F,Other
7332,43,M,Executive
7333,43,M,Customer Service
7334,68,F,Writer
7335,53,F,Doctor
7336,19,M,Other
7337,43,M,Executive
7338,53,M,Doctor
7339,43,M,Sales
7340,19,M,Student
7341,43,F,Artist
7342,36,M,College
7343,43,M,Unemployed
7344,43,M,Sales
7345,63,M,Writer
7346,43,M,Administrator
7347,74,M,Retired
7348,19,M,Student
7349,43,M,Sales
7350,63,M,Other
7351,36,M,Student
7352,43,M,Sales
7353,36,M,College
7354,36,F,College
7355,53,M,Executive
7356,68,M,Artist
7357,63,M,Executive
7358,36,M,Self-employed
7359,43,F,Administrator
7360,43,M,College
7361,43,F,Sales
7362,74,M,Other
7363,53,F,Artist
7364,53,M,Self-employed
7365,43,M,Educator
7366,43,F,Other
7367,19,M,Student
7368,53,M,Sales
7369,36,M,Sales
7370,74,M,Educator
7371,63,M,Other
7372,43,M,Executive
7373,43,M,Technician
7374,68,M,Executive
7375,53,M,Other
7376,68,F,Writer
7377,74,M,Technician
7378,43,M,Other
7379,53,M,Tradesman
7380,43,M,Executive
7381,36,M,Executive
7382,53,M,Other
7383,53,M,Sales
7384,43,F,Homemaker
7385,43,F,Artist
7386,53,M,Writer
7387,36,F,Educator
7388,19,F,Student
7389,68,M,Executive
7390,53,F,Other
7391,43,F,Technician
7392,53,M,Writer
7393,19,M,Student
7394,43,F,Artist
7395,63,F,Writer
7396,36,F,College
7397,63,M,Other
7398,53,M,Technician
7399,53,M,Educator
7400,43,M,Writer
7401,43,F,Other
7402,53,M,Programmer
7403,68,M,Executive
7404,63,F,Artist
7405,19,F,Student
7406,19,M,Student
7407,43,M,Programmer
7408,43,F,Administrator
7409,43,M,Customer Service
7410,53,M,Artist
7411,68,F,Artist
7412,19,M,Student
7413,43,F,Educator
7414,68,M,Educator
7415,63,F,Customer Service
7416,63,F,Educator
7417,53,M,Self-employed
7418,63,F,Executive
7419,74,F,Retired
7420,19,M,Student
7421,36,M,Lawyer
7422,63,F,Educator
7423,43,F,Executive
7424,36,M,Student
7425,43,F,Customer Service
7426,43,F,Other
7427,68,F,Retired
7428,74,M,Writer
7429,43,M,Technician
7430,53,M,Self-employed
7431,53,M,Scientist
7432,63,M,Administrator
7433,36,M,College
7434,43,F,Administrator
7435,43,M,Artist
7436,43,F,Programmer
7437,53,M,Executive
7438,74,F,Self-employed
7439,36,M,Technician
7440,43,M,Executive
7441,36,F,Educator
7442,36,M,College
7443,43,F,Other
7444,68,M,Self-employed
7445,74,M,Retired
7446,43,M,College
7447,53,F,Scientist
7448,43,M,Other
7449,36,M,College
7450,68,M,Executive
7451,53,M,Educator
7452,43,M,Technician
7453,36,M,Administrator
7454,36,M,College
7455,63,M,Sales
7456,43,M,Sales
7457,53,M,Self-employed
7458,36,M,College
7459,43,F,Educator
7460,36,M,College
7461,19,F,Student
7462,53,M,Technician
7463,43,M,College
7464,53,M,Other
7465,19,M,Student
7466,36,M,Sales
7467,43,M,Programmer
7468,63,F,Lawyer
7469,53,F,Administrator
7470,36,M,College
7471,74,M,Doctor
7472,53,M,Educator
7473,36,F,Sales
7474,19,F,Student
7475,43,M,Sales
7476,68,F,Doctor
7477,68,M,Administrator
7478,36,M,Artist
7479,53,M,Administrator
7480,53,M,Programmer
7481,53,M,Self-employed
7482,36,M,Artist
7483,53,M,Artist
7484,43,F,College
7485,43,M,Artist
7486,53,M,Programmer
7487,36,M,College
7488,43,F,Administrator
7489,53,M,Writer
7490,36,M,College
7491,53,M,Writer
7492,74,F,Retired
7493,43,M,Sales
7494,36,M,College
7495,63,F,Other
7496,43,M,Artist
7497,43,M,Educator
7498,19,M,Other
7499,43,F,Other
7500,36,F,College
7501,63,F,Other
7502,53,M,Self-employed
7503,68,M,Self-employed
7504,53,M,Programmer
7505,68,M,Self-employed
7506,36,M,College
7507,43,M,Customer Service
7508,19,M,Sales
7509,74,M,Writer
7510,36,M,College
7511,43,M,Technician
7512,43,M,Executive
7513,43,M,Sales
7514,43,M,College
7515,43,F,Artist
7516,36,F,Other
7517,63,F,Educator
7518,19,M,Student
7519,68,F,Artist
7520,43,M,Writer
7521,53,M,Technician
7522,43,M,Executive
7523,36,M,College
7524,43,M,Programmer
7525,43,F,Homemaker
7526,43,M,Self-employed
7527,53,M,Executive
7528,43,M,Executive
7529,53,F,Artist
7530,68,M,Executive
7531,36,M,College
7532,43,M,Programmer
7533,43,F,Sales
7534,43,M,Technician
7535,36,M,Other
7536,43,M,Technician
7537,68,M,Customer Service
7538,36,M,College
7539,19,M,Student
7540,43,M,Technician
7541,43,M,Lawyer
7542,36,M,College
7543,43,M,Programmer
7544,36,M,Unemployed
7545,68,M,Lawyer
7546,43,M,Executive
7547,53,M,Technician
7548,19,F,Student
7549,19,M,Other
7550,43,F,Educator
7551,53,M,Programmer
7552,43,M,Writer
7553,53,F,Self-employed
7554,36,M,College
7555,43,M,Self-employed
7556,43,F,Programmer
7557,36,M,Other
7558,43,M,Artist
7559,36,M,College
7560,43,M,Technician
7561,43,F,Executive
7562,53,M,Writer
7563,43,M,Technician
7564,36,M,College
7565,43,F,Self-employed
7566,74,M,Technician
7567,36,M,Student
7568,43,M,Scientist
7569,36,M,College
7570,43,M,College
7571,63,M,Technician
7572,36,M,Sales
7573,63,M,Educator
7574,68,M,Programmer
7575,36,F,Writer
7576,53,F,Administrator
7577,36,M,Writer
7578,43,M,Administrator
7579,43,M,Administrator
7580,63,M,Other
7581,74,M,Technician
7582,36,M,Technician
7583,43,M,Lawyer
7584,43,M,Programmer
7585,43,M,Writer
7586,43,M,College
7587,74,M,Retired
7588,53,M,Educator
7589,53,M,Doctor
7590,36,M,College
7591,43,M,Lawyer
7592,63,M,Writer
7593,43,F,Scientist
7594,53,F,Programmer
7595,36,F,Other
7596,36,M,College
7597,36,F,College
7598,36,M,Doctor
7599,53,M,Farmer
7600,43,F,Administrator
7601,36,F,College
7602,36,M,Writer
7603,19,F,Student
7604,68,M,Educator
7605,63,M,Technician
7606,53,M,Self-employed
7607,43,M,Programmer
7608,19,F,Student
7609,74,F,Retired
7610,36,M,Technician
7611,43,M,Writer
7612,43,F,Administrator
7613,19,M,Other
7614,43,M,Doctor
7615,68,F,Executive
7616,63,F,Homemaker
7617,74,M,Other
7618,36,M,College
7619,43,M,Other
7620,36,F,College
7621,36,F,College
7622,36,M,Other
7623,53,M,Doctor
7624,43,M,Unemployed
7625,74,M,Writer
7626,63,M,Executive
7627,43,F,Administrator
7628,43,M,Lawyer
7629,43,M,Other
7630,53,M,Educator
7631,68,M,Executive
7632,53,M,Executive
7633,43,M,Self-employed
7634,53,F,Writer
7635,53,M,Educator
7636,36,F,Customer Service
7637,43,M,Programmer
7638,53,M,Retired
7639,43,M,Other
7640,53,M,Executive
7641,43,M,Programmer
7642,43,F,Executive
7643,43,F,Other
7644,43,M,Lawyer
7645,36,F,Other
7646,53,F,Administrator
7647,63,M,Educator
7648,43,M,Lawyer
7649,53,F,Homemaker
7650,43,M,Lawyer
7651,43,M,Other
7652,43,M,Technician
7653,36,M,Writer
7654,53,M,Other
7655,63,F,Executive
7656,43,M,Other
7657,43,M,Programmer
7658,68,M,Other
7659,68,M,Administrator
7660,43,M,Writer
7661,43,M,College
7662,36,M,College
7663,68,M,Scientist
7664,43,M,Other
7665,63,M,Other
7666,36,M,College
7667,36,M,Technician
7668,36,M,Writer
7669,36,M,College
7670,63,M,Technician
7671,68,F,Other
7672,43,M,Self-employed
7673,63,F,Executive
7674,74,F,Other
7675,43,M,Other
7676,43,F,Unemployed
7677,74,M,Other
7678,36,F,Technician
7679,43,M,Technician
7680,53,M,Technician
7681,43,M,Other
7682,68,M,Retired
7683,63,M,Artist
7684,36,M,Programmer
7685,36,F,Homemaker
7686,43,M,Writer
7687,36,M,Tradesman
7688,68,M,Sales
7689,36,M,Unemployed
7690,43,M,Unemployed
7691,43,M,Programmer
7692,43,M,Self-employed
7693,36,M,Other
7694,63,F,Other
7695,36,M,College
7696,43,M,Technician
7697,63,F,Other
7698,53,F,Doctor
7699,36,F,Homemaker
7700,43,F,Artist
7701,53,M,Executive
7702,43,M,Programmer
7703,36,M,College
7704,36,F,College
7705,63,M,Technician
7706,43,M,Sales
7707,68,M,Self-employed
7708,53,M,Artist
7709,43,F,Technician
7710,74,F,Retired
7711,53,M,Other
7712,43,M,Technician
7713,19,M,Student
7714,53,M,Artist
7715,43,F,Doctor
7716,36,M,College
7717,36,M,Sales
7718,36,F,Technician
7719,43,M,Programmer
7720,43,M,Writer
7721,36,M,College
7722,43,M,Artist
7723,43,F,Executive
7724,36,M,Administrator
7725,53,M,Programmer
7726,53,M,Programmer
7727,43,M,Administrator
7728,36,F,College
7729,53,M,Customer Service
7730,53,M,Self-employed
7731,43,F,Technician
7732,53,M,Writer
7733,43,M,Programmer
7734,43,M,Programmer
7735,43,M,Educator
7736,53,M,Executive
7737,36,F,College
7738,53,M,Artist
7739,43,F,Unemployed
7740,43,M,Writer
7741,43,F,College
7742,36,M,Student
7743,36,M,Scientist
7744,43,M,College
7745,36,F,College
7746,43,M,Writer
7747,68,M,Educator
7748,43,M,Other
7749,43,M,Other
7750,36,M,Other
7751,36,F,College
7752,43,M,Other
7753,43,M,Other
7754,43,M,Technician
7755,43,M,Self-employed
7756,43,M,Other
7757,68,F,Doctor
7758,36,M,College
7759,36,M,Self-employed
7760,36,M,College
7761,36,M,Unemployed
7762,53,M,Other
7763,53,M,Technician
7764,36,M,College
7765,36,M,Unemployed
7766,43,M,Artist
7767,53,M,Self-employed
7768,36,M,College
7769,43,M,Executive
7770,36,F,College
7771,36,F,Other
7772,36,M,College
7773,36,M,Sales
7774,63,M,Technician
7775,36,M,Writer
7776,74,M,Farmer
7777,53,M,Writer
7778,53,M,Self-employed
7779,74,M,Self-employed
7780,74,M,Educator
7781,53,M,Executive
7782,43,M,Scientist
7783,53,M,Technician
7784,53,M,Programmer
7785,63,M,Other
7786,43,M,College
7787,43,M,Other
7788,68,M,Educator
7789,43,M,Artist
7790,68,M,Customer Service
7791,53,M,Writer
7792,43,M,Administrator
7793,53,M,Doctor
7794,36,M,Unemployed
7795,36,F,College
7796,43,F,Educator
7797,43,M,College
7798,43,F,Other
7799,43,M,Self-employed
7800,43,F,Administrator
7801,53,M,Other
7802,43,M,Sales
7803,53,M,Executive
7804,36,M,Other
7805,36,M,College
7806,63,F,Other
7807,43,M,Writer
7808,63,M,Self-employed
7809,43,M,Technician
7810,53,M,Self-employed
7811,43,M,Technician
7812,74,M,Artist
7813,36,M,College
7814,43,M,Technician
7815,43,M,College
7816,43,M,Other
7817,43,M,Writer
7818,36,M,College
7819,36,M,Educator
7820,53,M,Educator
7821,53,F,Other
7822,63,M,Other
7823,36,M,College
7824,36,M,Writer
7825,36,M,College
7826,63,M,Educator
7827,36,M,Farmer
7828,63,M,Artist
7829,19,M,Student
7830,43,M,Other
7831,36,M,College
7832,43,F,Artist
7833,43,M,College
7834,43,M,Lawyer
7835,36,M,Technician
7836,68,M,Lawyer
7837,53,M,Executive
7838,63,M,Lawyer
7839,53,M,Lawyer
7840,36,M,College
7841,43,F,Doctor
7842,36,M,College
7843,43,M,Artist
7844,43,M,Executive
7845,36,M,College
7846,36,M,College
7847,36,M,Technician
7848,36,F,College
7849,43,F,Sales
7850,68,M,Retired
7851,74,M,Artist
7852,43,F,Programmer
7853,53,F,Doctor
7854,68,M,Executive
7855,19,M,Educator
7856,53,F,Homemaker
7857,53,M,Educator
7858,19,M,Farmer
7859,53,F,Programmer
7860,43,M,Writer
7861,43,M,Writer
7862,43,F,Other
7863,53,F,Educator
7864,36,F,College
7865,43,M,Executive
7866,63,M,Lawyer
7867,43,F,Educator
7868,36,M,College
7869,43,M,Self-employed
7870,36,M,College
7871,36,M,College
7872,36,F,College
7873,36,M,Technician
7874,53,M,Customer Service
7875,43,M,Unemployed
7876,43,M,Other
7877,43,M,Artist
7878,53,M,Executive
7879,36,M,College
7880,43,M,Programmer
7881,36,M,Other
7882,36,M,College
7883,43,M,Programmer
7884,36,F,College
7885,43,M,Artist
7886,63,M,Programmer
7887,36,M,College
7888,53,M,Customer Service
7889,53,M,Executive
7890,36,M,Customer Service
7891,43,M,Unemployed
7892,43,M,Programmer
7893,68,M,Other
7894,43,M,Other
7895,36,M,College
7896,74,M,Executive
7897,19,M,Student
7898,36,F,College
7899,43,F,College
7900,74,M,Self-employed
7901,68,M,Self-employed
7902,68,M,Sales
7903,36,M,College
7904,53,M,Executive
7905,36,F,Educator
7906,43,M,Executive
7907,68,M,Executive
7908,68,M,Lawyer
7909,63,M,Sales
7910,74,M,Retired
7911,63,F,Educator
7912,68,M,Writer
7913,53,M,Executive
7914,63,M,Executive
7915,53,M,Programmer
7916,43,M,Programmer
7917,63,F,Writer
7918,19,M,Student
7919,43,M,College
7920,53,M,Other
7921,53,M,Artist
7922,53,M,Self-employed
